"SP";"YEAR";"AGE_first";"MIGRATION";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"HABITAT"
"PASDOM";2007;"JUV";"Court";23,4363879176379;24,6875000000001;25,4882263407647;28,3975000000001;32,9028571428571;"Terrestre"
"PHYCOL";2007;"JUV";"Court";6,1730404551201;6,76666666666666;7,11320754716981;7,38181818181818;8,57989898989899;"Terrestre"
"PRUMOD";2007;"JUV";"Court";15,5681818181818;17,4871268656716;18,1810703902494;19,0208333333333;20,8569639328063;"Terrestre"
"PYRULA";2007;"JUV";"Court";17,9306511848716;20;20,6320754716981;21,3113728800553;22,6774367088608;"Terrestre"
"SYLATR";2007;"JUV";"Court";14,5175;16;16,9297403381642;18;20,2469202898551;"Terrestre"
"TROTRO";2007;"JUV";"Court";7,28492136910268;8,63999999999997;9;9,52499999999999;11,0144736842105;"Terrestre"
"TURMER";2007;"JUV";"Court";75,4843040040166;81,6260162601626;84,0533613445378;88,2421875;97,0252100840336;"Terrestre"
"TURPHI";2007;"JUV";"Court";59,4787182203388;62,6319545059403;66,0652173913043;70,0487068965515;78,0971846927778;"Terrestre"
"AEGCAU";2008;"JUV";"Court";6,43471698113207;7,5;7,86440677966105;8,14035087719298;9;"Terrestre"
"CETCET";2008;"JUV";"Court";12,4006578947368;13,2755263157895;13,8725806451613;14,356431475029;14,7615853658536;"Terrestre"
"ERIRUB";2008;"JUV";"Court";14,1303768557289;15,5275306515351;16,054054054054;16,7323943661972;18,2608695652174;"Terrestre"
"FRICOE";2008;"JUV";"Court";17,5463414634146;20,401850294365;20,8793103448275;21,9264705882353;22,5579973562459;"Terrestre"
"PAPALU";2008;"JUV";"Court";9,41287878787879;10,0806451612903;10,2459016393443;10,4166666666667;11,1538724685276;"Terrestre"
"PARCAE";2008;"JUV";"Court";9,14346875;9,8484848484848;10,3174603174603;10,7358208955224;11,8181818181818;"Terrestre"
"PARMAJ";2008;"JUV";"Court";14,5874125874126;15,6842105263158;16,3287671232877;17,0285714285714;18,7010204081633;"Terrestre"
"PASDOM";2008;"JUV";"Court";19,0423039215686;24,4232456140351;25,7916383701188;26,8512145748988;29,3863636363636;"Terrestre"
"PHYCOL";2008;"JUV";"Court";6,11741965533302;6,73214285714286;7,01612903225806;7,38181818181818;8;"Terrestre"
"PRUMOD";2008;"JUV";"Court";14,9454545454545;17,125;18,3659420289856;19,1397058823529;21,5716076108009;"Terrestre"
"PYRULA";2008;"JUV";"Court";17,3363507255326;18,52875;19,5180722891567;20,6;22,2795121014214;"Terrestre"
"SYLATR";2008;"JUV";"Court";14,6;15,9536423841059;16,7291666666667;17,7358134920635;19,8142857142857;"Terrestre"
"TROTRO";2008;"JUV";"Court";7,6531914893617;8,63191011235955;9;9,67272727272727;11,7711827956989;"Terrestre"
"TURMER";2008;"JUV";"Court";72,8850900225056;81,0923076923076;85,34;89,9958714430894;97,4270444444444;"Terrestre"
"TURPHI";2008;"JUV";"Court";55,8659292035398;62,5698729582577;66,2654867256637;69,4347254004577;77,1299180327869;"Terrestre"
"AEGCAU";2009;"JUV";"Court";7,17039215686274;7,52824324324324;7,86440677966105;8,18095927893127;9,37439032258064;"Terrestre"
"CETCET";2009;"JUV";"Court";11,6385439140597;12,0466050913299;12,7285052910053;13,9435483870968;14,4815909090909;"Terrestre"
"ERIRUB";2009;"JUV";"Court";14,1971830985915;15,5675675675675;16,261224489796;17;18,8793675889328;"Terrestre"
"FRICOE";2009;"JUV";"Court";18,0842696629213;19;20,0232558139536;20,7864406779661;23,1390697674419;"Terrestre"
"PAPALU";2009;"JUV";"Court";9,10976335272343;10,1403225806452;10,4166666666667;10,7844795767717;11,4953089012329;"Terrestre"
"PARCAE";2009;"JUV";"Court";8,96560615677565;9,88607448531109;10,3174603174603;10,8549136786189;11,8181818181818;"Terrestre"
"PARMAJ";2009;"JUV";"Court";14,6972789115646;15,7652707489879;16,4413793103448;17,1148648648649;18,625;"Terrestre"
"PASDOM";2009;"JUV";"Court";19,4676923076923;20,4923076923077;24,828947368421;26,0628930817611;26,5822893081762;"Terrestre"
"PHYCOL";2009;"JUV";"Court";6,21428571428572;6,6140350877193;6,97074074074074;7,25;8,20712719298245;"Terrestre"
"PRUMOD";2009;"JUV";"Court";15,4589382561535;17,3768382352941;17,9874100719424;18,6637681159421;20,2191485196966;"Terrestre"
"PYRULA";2009;"JUV";"Court";18,6619667211107;19,7612290148875;20,3550271387955;21,2075609322185;22,3359697106691;"Terrestre"
"SYLATR";2009;"JUV";"Court";14,5014837656448;16;16,7291666666667;17,52;19,2638888888889;"Terrestre"
"TROTRO";2009;"JUV";"Court";7,5304347826087;8,4100465116279;8,94117647058824;9,35384615384615;10,7515527950311;"Terrestre"
"TURMER";2009;"JUV";"Court";73,83607347876;80,6641129032258;83,834;86,86953125;93,2952479338843;"Terrestre"
"TURPHI";2009;"JUV";"Court";57,8978260869565;62,0859903381643;65,5603448275862;68,4754095454223;77,011;"Terrestre"
"AEGCAU";2010;"JUV";"Court";7,11677074041035;7,62532355478862;7,99082568807339;8,45227272727272;9,02122641509434;"Terrestre"
"CETCET";2010;"JUV";"Court";11,2035511363636;12,174049049049;13,1902597402597;14;14,7527352150538;"Terrestre"
"ERIRUB";2010;"JUV";"Court";14,2981346546196;15,5;16,2627005870841;17,0406226834692;19,0989399425181;"Terrestre"
"FRICOE";2010;"JUV";"Court";16,6662420382166;18,8824316787507;19,4226142742582;19,8142701525055;22,2378986534373;"Terrestre"
"PAPALU";2010;"JUV";"Court";9,33441796920907;10,0806451612903;10,4166666666667;10,7930065153426;11,6977896341463;"Terrestre"
"PARCAE";2010;"JUV";"Court";9,22630597014925;10,15625;10,5;10,9981617647059;12,026667888563;"Terrestre"
"PARMAJ";2010;"JUV";"Court";14,533454045954;15,7042158968851;16,4413793103448;17,0320494864613;18,8003652597402;"Terrestre"
"PASDOM";2010;"JUV";"Court";22,1416666666667;25,3424657534246;26;29;29,8191780821918;"Terrestre"
"PHYCOL";2010;"JUV";"Court";6,11201676758267;6,69538139329805;6,94017094017096;7,37288135593224;8,28571428571429;"Terrestre"
"PRUMOD";2010;"JUV";"Court";15,3358208955224;17,6142857142857;18,1451447245565;18,8623188405798;19,8693340363401;"Terrestre"
"PYRULA";2010;"JUV";"Court";18;18;20,111301369863;21,0736917258413;21,96315840685;"Terrestre"
"SYLATR";2010;"JUV";"Court";14,7877064564564;15,9460992907801;16,7291666666667;17,5;19,2638888888889;"Terrestre"
"TROTRO";2010;"JUV";"Court";7,71225296442688;8,63999999999997;9;9,6969696969697;11,2986855409505;"Terrestre"
"TURMER";2010;"JUV";"Court";73,4719919938134;80,1498801270006;83,6666666666667;88,5043449197861;95,4775062656642;"Terrestre"
"TURPHI";2010;"JUV";"Court";56,7240495867769;61,4745762711864;64,4491525423728;67,3248122257752;70,3160330578513;"Terrestre"
"AEGCAU";2011;"JUV";"Court";7,00760869565217;7,58180778032036;7,73333333333333;8,07432432432432;8,5755544840887;"Terrestre"
"CETCET";2011;"JUV";"Court";11,7365049140049;12,5559582309582;13,0100446903596;13,1846456692913;13,2494881889763;"Terrestre"
"ERIRUB";2011;"JUV";"Court";14,3999999999999;15,5494980694981;16,1118881118881;16,7671232876712;18,618;"Terrestre"
"FRICOE";2011;"JUV";"Court";18,6556481481482;19,9786054486568;20,4997163925128;21,0603448275862;22,22512232827;"Terrestre"
"PAPALU";2011;"JUV";"Court";9,39600960907779;10,0190839694656;10,2748277841561;10,5211693548387;11,3307849936948;"Terrestre"
"PARCAE";2011;"JUV";"Court";9,43092566619916;10,0367647058823;10,340909090909;10,8333333333333;12;"Terrestre"
"PARMAJ";2011;"JUV";"Court";14,6086968423733;15,8933333333334;16,5555555555556;17,1148648648649;18,625;"Terrestre"
"PASDOM";2011;"JUV";"Court";23,9259552992069;24,6666666666667;26;28;34,6082700421941;"Terrestre"
"PHYCOL";2011;"JUV";"Court";6,10526315789474;6,61379734382686;6,85454545454545;7,16998958875586;8,14398496240602;"Terrestre"
"PRUMOD";2011;"JUV";"Court";16,1093777436348;17,5717391304348;18,1985074626866;18,8750932438193;20,2214022140221;"Terrestre"
"PYRULA";2011;"JUV";"Court";17,9530434782609;18,6274038461538;19,5313846153846;21,0535714285714;22,9546232876712;"Terrestre"
"SYLATR";2011;"JUV";"Court";15,0866666666667;16,2222222222222;17;17,7285714285714;19,8142857142857;"Terrestre"
"TROTRO";2011;"JUV";"Court";7,82608695652174;8,5;8,81632653061227;9,39130434782609;10,3428571428572;"Terrestre"
"TURMER";2011;"JUV";"Court";72,5258593336859;79,6520161290323;83,007874015748;87,3927125506073;96,9918724493325;"Terrestre"
"TURPHI";2011;"JUV";"Court";56,516094389246;63,2413684871311;64,6597906403941;67,6344800420167;71,733571354275;"Terrestre"
"AEGCAU";2012;"JUV";"Court";6,50281420765028;7,66665153921792;8,0695652173913;8,17394902350215;9;"Terrestre"
"CETCET";2012;"JUV";"Court";11,8254385964912;12,3070175438596;12,8421052631579;13,5210526315789;14,1321052631579;"Terrestre"
"ERIRUB";2012;"JUV";"Court";14,5942702702702;15,5535052264808;16,2739726027397;17,0034246575342;18,6200704225352;"Terrestre"
"FRICOE";2012;"JUV";"Court";18,0548780487805;18,6469153515065;19,6469220246239;20,1258139534884;20,230843373494;"Terrestre"
"PAPALU";2012;"JUV";"Court";9,26515151515152;10;10,2459016393443;10,5769230769231;11,7740751614797;"Terrestre"
"PARCAE";2012;"JUV";"Court";9,19356060606059;10;10,340909090909;10,7518796992482;11,5688888888889;"Terrestre"
"PARMAJ";2012;"JUV";"Court";14,4988771645021;15,5771618080576;16,1743421052632;16,7325479079397;18,1216216216216;"Terrestre"
"PHYCOL";2012;"JUV";"Court";6,21428571428572;6,7107438016529;6,97886178861787;7,38181818181818;8,43636363636363;"Terrestre"
"PRUMOD";2012;"JUV";"Court";15,8387031445824;17,125;17,591439688716;18,1498721227622;20,3122709627329;"Terrestre"
"PYRULA";2012;"JUV";"Court";19,1724107142857;20,1322674418604;20,25;20,7666702401372;23,028488372093;"Terrestre"
"SYLATR";2012;"JUV";"Court";14,6;15,9180555555556;16,5236486486486;17,3621621621621;19,3052721088436;"Terrestre"
"TROTRO";2012;"JUV";"Court";7,62893617021276;8,56213183730715;9;9,69648484848483;13,1551020408163;"Terrestre"
"TURMER";2012;"JUV";"Court";74,5733241519714;79,9556451612903;82,6208333333333;87,5336134453782;95,7065040650407;"Terrestre"
"TURPHI";2012;"JUV";"Court";60,5193550767416;64,0973451327434;65,1130434782609;67,5904805491991;73,772313559322;"Terrestre"
"AEGCAU";2013;"JUV";"Court";6,95815677966103;7,4;7,94814814814815;8,31504424778761;9,44072727272727;"Terrestre"
"CETCET";2013;"JUV";"Court";11,9441094793057;12,4334981684982;12,6560747663551;13,3323797930615;13,7741935483871;"Terrestre"
"ERIRUB";2013;"JUV";"Court";14,8744736842105;15,8629991126886;16,3066433566434;17;18,698670212766;"Terrestre"
"FRICOE";2013;"JUV";"Court";19,1410227272727;19,6455230010953;20,0861111111111;20,6337209302326;21,0825;"Terrestre"
"PAPALU";2013;"JUV";"Court";9,58682995055946;9,9784662406224;10,4095183631974;10,7004429678848;11,5050526024363;"Terrestre"
"PARCAE";2013;"JUV";"Court";8,46315696022726;10,0171755725191;10,3895161290323;10,8333333333333;13;"Terrestre"
"PARMAJ";2013;"JUV";"Court";14,4579013157895;16,1081081081081;16,698275862069;17,4155844155843;19,4737056809025;"Terrestre"
"PASDOM";2013;"JUV";"Court";22,917485458613;23,8219178082192;24,6666666666667;25,3157894736841;27,3909268813378;"Terrestre"
"PHYCOL";2013;"JUV";"Court";6,12392724266225;6,73214285714286;7,11140350877193;7,63398148148148;9,25180555555555;"Terrestre"
"PRUMOD";2013;"JUV";"Court";16,1464285714285;17,3731884057971;18,1177536231885;19,0608695652174;20,653007518797;"Terrestre"
"PYRULA";2013;"JUV";"Court";21,0162162162162;21,0162162162162;21,0162162162162;21,0162162162162;21,0162162162162;"Terrestre"
"SYLATR";2013;"JUV";"Court";14,8705357142857;16;16,5729729729729;17,4788732394366;20,1589777039848;"Terrestre"
"TROTRO";2013;"JUV";"Court";7,98204081632654;8,57193675889328;8,95284411636997;9,49891304347826;11,0709219858156;"Terrestre"
"TURMER";2013;"JUV";"Court";76,5848603448276;81,3097732793522;85,8954918032786;88,8414316966456;97,9808793103449;"Terrestre"
"TURPHI";2013;"JUV";"Court";59,4437181409295;62,8347260483626;65,8328493647913;70,6043253373313;73,7385583524028;"Terrestre"
"AEGCAU";2014;"JUV";"Court";6,68201754385965;7,3742857142857;7,66942148760332;7,92666666666666;8,67456140350877;"Terrestre"
"CETCET";2014;"JUV";"Court";11,8450349378882;12,5873015873016;13,4488188976378;13,6878048780487;15,8365846456693;"Terrestre"
"ERIRUB";2014;"JUV";"Court";14,7524951030688;15,7022727272727;16,2739726027397;17;18,4702544031311;"Terrestre"
"FRICOE";2014;"JUV";"Court";18,6065517241379;19,0844739530132;20,35;20,7997003745318;25,6653162463828;"Terrestre"
"PAPALU";2014;"JUV";"Court";9,375;10,0809305157829;10,5358542319749;10,7421875;11,202876984127;"Terrestre"
"PARCAE";2014;"JUV";"Court";9,08088235294114;9,8484848484848;10,3037037037037;10,8333333333333;11,5596413095811;"Terrestre"
"PARMAJ";2014;"JUV";"Court";13,9853084992888;15,9608745421245;16,6530160628844;17,3913961038961;18,625;"Terrestre"
"PASDOM";2014;"JUV";"Court";22,6232876712329;24,6328767123288;26,2675496688742;27,3850340136054;28,3885034013605;"Terrestre"
"PHYCOL";2014;"JUV";"Court";6,21685360094451;6,72681909212283;6,94098360655741;7,25;7,98636363636364;"Terrestre"
"PRUMOD";2014;"JUV";"Court";15,6190073529412;17,125;18,1984732824427;18,8623188405798;21,4339522058824;"Terrestre"
"PYRULA";2014;"JUV";"Court";18,6224461979914;19,4399999999999;20,3929411764706;21,177108433735;23,4934574624669;"Terrestre"
"SYLATR";2014;"JUV";"Court";14,8293581081081;16,1;16,7702702702702;17,5;19,5007461649089;"Terrestre"
"TROTRO";2014;"JUV";"Court";7,74254032258065;8,47659574468085;8,7741935483871;9,2865306122449;10,3986046511628;"Terrestre"
"TURMER";2014;"JUV";"Court";74,3346153846154;82,0196850393701;85,0847457627119;88,5199573338709;95,4623269628099;"Terrestre"
"TURPHI";2014;"JUV";"Court";58,8617391304348;63,1471235997722;66,57716568545;69,6671851574213;74,428796534018;"Terrestre"
"AEGCAU";2015;"JUV";"Court";7,14675289312459;7,75922619047619;7,88571428571429;8,15013495276654;8,63596109839817;"Terrestre"
"CETCET";2015;"JUV";"Court";11,0467779503106;12,2;13,3737127371274;14,3409090909091;15,3287396734854;"Terrestre"
"ERIRUB";2015;"JUV";"Court";14,2948163265306;15,5175531914894;16,2253521126761;16,8657534246575;18,5811290322581;"Terrestre"
"FRICOE";2015;"JUV";"Court";17,7582911392405;19,0188679245283;19,764705882353;20,5116279069768;21,5708961359277;"Terrestre"
"PAPALU";2015;"JUV";"Court";9,48701028063351;10,1998352957667;10,4166666666667;10,7581967213115;12,1765350877193;"Terrestre"
"PARCAE";2015;"JUV";"Court";9,27724191866531;9,95640120967742;10,3174603174603;10,655737704918;12,0615942028986;"Terrestre"
"PARMAJ";2015;"JUV";"Court";14,4439995560918;15,6842105263158;16,3900000000001;17,1148648648649;18,6080681818181;"Terrestre"
"PASDOM";2015;"JUV";"Court";23,0006402048656;25,0461538461539;25,9;26,0947368421052;28,3903722943724;"Terrestre"
"PHYCOL";2015;"JUV";"Court";6,21428571428572;6,61093281985451;6,88135593220342;7,25;8,2048185532324;"Terrestre"
"PRUMOD";2015;"JUV";"Court";15,5455222473605;17,0271428571428;17,8589285714285;18,8133802816902;20,0681277056277;"Terrestre"
"PYRULA";2015;"JUV";"Court";19,4552351097179;19,6363636363636;20,0117647058824;20,6273291925466;21,592987012987;"Terrestre"
"SYLATR";2015;"JUV";"Court";14,6;16;16,7702702702702;17,7567567567567;19,2638888888889;"Terrestre"
"TROTRO";2015;"JUV";"Court";7,48070175438597;8,48627450980392;8,92114285714286;9,47189952904239;10,7456445993032;"Terrestre"
"TURMER";2015;"JUV";"Court";74,1141732283464;80,2377049180327;84,0040322580645;87,1776785714286;95,4947428571429;"Terrestre"
"TURPHI";2015;"JUV";"Court";56,7675;62,3186089311757;65,4624999999999;69,2386514369933;78,8709486166008;"Terrestre"
"AEGCAU";2016;"JUV";"Court";7,0173889143381;7,57363092498848;7,93162393162395;8,27155067155068;8,93619909502262;"Terrestre"
"CETCET";2016;"JUV";"Court";10,736;13,048759830611;13,6115702479339;14,4119047619048;14,97245;"Terrestre"
"ERIRUB";2016;"JUV";"Court";14,5661052631578;15,5656938653961;16,2253521126761;16,8685714285714;18,5088531187123;"Terrestre"
"FRICOE";2016;"JUV";"Court";17,9953539338155;19,7707317073171;20,2409638554217;20,8757396449704;22,2900705882353;"Terrestre"
"PAPALU";2016;"JUV";"Court";9,78759731982913;10;10,099846390169;10,578861662531;10,983992954828;"Terrestre"
"PARCAE";2016;"JUV";"Court";9,04339855952795;9,79822291235336;10,1358248522153;10,5110294117647;11,4545072463768;"Terrestre"
"PARMAJ";2016;"JUV";"Court";14,5120567375887;15,5;16,1081081081081;16,8;17,9248120300752;"Terrestre"
"PASDOM";2016;"JUV";"Court";21,1505989649885;23,1913537851038;24,37969836615;26,5945203197867;27,2332801729964;"Terrestre"
"PHYCOL";2016;"JUV";"Court";6,22543956043957;6,73214285714286;6,96000000000001;7,25;7,97140495867769;"Terrestre"
"PRUMOD";2016;"JUV";"Court";15,681627688001;17,2950354609929;17,8695652173914;18,6818181818182;20,1470588235294;"Terrestre"
"PYRULA";2016;"JUV";"Court";18,7359593023256;19,6879173205879;20,4728598604946;21,2636829998539;21,8729448246364;"Terrestre"
"SYLATR";2016;"JUV";"Court";14,6930872483221;15,8486842105263;16,5673758865248;17,3503074939245;18,981;"Terrestre"
"TROTRO";2016;"JUV";"Court";7,67604667124228;8,53333333333333;8,91428571428571;9,31485148514855;9,99652173913044;"Terrestre"
"TURMER";2016;"JUV";"Court";75,7276909324854;81,5073747838439;84,6869918699187;87,4696969696969;92,8331954123113;"Terrestre"
"TURPHI";2016;"JUV";"Court";58,5;62,4298584527732;65,8876188966393;69,8423180291154;75,4281302521006;"Terrestre"
"AEGCAU";2017;"JUV";"Court";6,95982142857143;7,55593917834974;7,8470588235294;8,14035087719298;9,02368421052631;"Terrestre"
"CETCET";2017;"JUV";"Court";11,2425155925156;12,7558173477898;13,5;14,2495967741936;15,8153324948047;"Terrestre"
"ERIRUB";2017;"JUV";"Court";14,2684191416745;15,4140845070423;16,1118881118881;16,9055160142349;18,3268748176248;"Terrestre"
"FRICOE";2017;"JUV";"Court";18,0853299561884;19,3244147157191;20,0451754385965;20,8145500420521;22,6208497246263;"Terrestre"
"PAPALU";2017;"JUV";"Court";9,64087225318726;10,1969004065041;10,3687710640347;10,6407101756511;11,81640625;"Terrestre"
"PARCAE";2017;"JUV";"Court";8,92216793893128;9,87596899224807;10,2362204724409;10,5691056910569;12,01875;"Terrestre"
"PARMAJ";2017;"JUV";"Court";14,5058441558441;15,5643581629341;16,3287671232877;16,8866666666667;18,3831168831168;"Terrestre"
"PASDOM";2017;"JUV";"Court";23,0654959175478;24,6666666666668;25,6533333333334;26,7859154929578;29,0825248226951;"Terrestre"
"PHYCOL";2017;"JUV";"Court";6,08252927400471;6,62857142857143;6,88135593220342;7,1858407079646;8,23509433962264;"Terrestre"
"PRUMOD";2017;"JUV";"Court";15,9499190070765;17,2557251908397;18,0778932309314;18,8933662046908;20,7664754428342;"Terrestre"
"PYRULA";2017;"JUV";"Court";18,0267111211573;19,2246835443038;20,0457831325301;21,2165680473373;22,1180232558139;"Terrestre"
"SYLATR";2017;"JUV";"Court";14,402949659864;15,8653333333334;16,5;17,2816326530613;18,7601544401544;"Terrestre"
"TROTRO";2017;"JUV";"Court";7,53617647058824;8,47058823529412;8,88126286890871;9,39937247870908;10,6092631578947;"Terrestre"
"TURMER";2017;"JUV";"Court";74,546322537112;80,7653225806452;84,0728155339805;88,3036144578313;96,8437483333333;"Terrestre"
"TURPHI";2017;"JUV";"Court";55,2911392405065;61,9132231404961;64,3864347561902;67,3457784041628;74,8315995476665;"Terrestre"
"AEGCAU";2018;"JUV";"Court";7,13794403363782;7,76785714285715;8,13559599934416;8,3005366726297;9,14442724458204;"Terrestre"
"CETCET";2018;"JUV";"Court";11,0372628458498;12,5959454545454;13,2866574875426;14,3045487869901;14,834162519685;"Terrestre"
"ERIRUB";2018;"JUV";"Court";14,4;15,5431702320263;16,2253521126761;16,8550810891236;18,5046428571429;"Terrestre"
"FRICOE";2018;"JUV";"Court";17,9644444444445;18,9741176470589;20,0849162011173;20,3312101910828;22,5328827505143;"Terrestre"
"PAPALU";2018;"JUV";"Court";9,29008768393469;9,78983729338843;10,1351351351351;10,6503264835798;10,9737042682927;"Terrestre"
"PARCAE";2018;"JUV";"Court";9,09833363852774;9,87596899224807;10,3;10,6716417910448;12,1066666666667;"Terrestre"
"PARMAJ";2018;"JUV";"Court";14,6774826738207;15,7555089416952;16,341935483871;17,1819253246753;18,6851828231293;"Terrestre"
"PASDOM";2018;"JUV";"Court";20,3976793895469;23,7754861576779;24,8154406862527;26,091684287947;28,3139410674741;"Terrestre"
"PHYCOL";2018;"JUV";"Court";5,96440677966103;6,67256637168141;6,94017094017096;7,31531531531531;8,4140507479957;"Terrestre"
"PRUMOD";2018;"JUV";"Court";16,4802173913044;17,3731884057971;17,7351429376144;18,606704851752;20,3865716530131;"Terrestre"
"PYRULA";2018;"JUV";"Court";18,2565269461079;19,74375;20,7379518072289;21,5316455696202;24,0070902750872;"Terrestre"
"SYLATR";2018;"JUV";"Court";14,6;15,8486842105263;16,6857142857143;17,3809523809524;19,4758333333333;"Terrestre"
"TROTRO";2018;"JUV";"Court";7,73109677419355;8,63999999999997;9,03002114164905;9,60000000000003;10,1731163954944;"Terrestre"
"TURMER";2018;"JUV";"Court";74,5648535564853;80,339609375;84,0000476250952;87,2544857838114;94,2434603893898;"Terrestre"
"TURPHI";2018;"JUV";"Court";60,5548216520653;63,0568421052632;65,9335344827585;68,2499999999997;77,945563655761;"Terrestre"
"AEGCAU";2019;"JUV";"Court";6,40668402777779;7,44965501724915;7,76740683229814;8,12486952575449;8,74345578939539;"Terrestre"
"CETCET";2019;"JUV";"Court";12,2;12,7446428571429;13,4894308943089;14,0396825396826;14,8780487804877;"Terrestre"
"ERIRUB";2019;"JUV";"Court";14,4992534492534;15,6208305181643;16,2253521126761;16,9;18,6891216216216;"Terrestre"
"FRICOE";2019;"JUV";"Court";17,7896551724138;19,3454545454545;19,9756097560976;20,6134969325153;22,24;"Terrestre"
"PAPALU";2019;"JUV";"Court";9,57758219602978;10,0978770333609;10,3670353564001;10,8123864324652;11,8978405315615;"Terrestre"
"PARCAE";2019;"JUV";"Court";9,140625;9,95085121268657;10,3902985074627;10,8676037397541;12;"Terrestre"
"PARMAJ";2019;"JUV";"Court";14,5852250789751;15,8031224489796;16,5108108108108;17,3032258064516;18,7339659413434;"Terrestre"
"PASDOM";2019;"JUV";"Court";23,0047802711547;24,5441501103753;26,2235253296322;26,9461634882264;29,3817848047537;"Terrestre"
"PHYCOL";2019;"JUV";"Court";5,9990871480048;6,65925925925926;6,91743119266055;7,31092436974788;8,07463450292397;"Terrestre"
"PRUMOD";2019;"JUV";"Court";15,8264304812834;17,346762589928;18,1177536231885;19,0223021582733;21,1020588235294;"Terrestre"
"PYRULA";2019;"JUV";"Court";18,6814474789916;19,7956325301205;20,1874233128835;20,9325842696628;23,8745224719101;"Terrestre"
"SYLATR";2019;"JUV";"Court";14,7013888888889;15,8911564625851;16,607037794662;17,3566433566433;18,9087867132867;"Terrestre"
"TROTRO";2019;"JUV";"Court";7,50837988826815;8,70842553191488;9,07826086956522;9,62412060301511;10,5973333333333;"Terrestre"
"TURMER";2019;"JUV";"Court";74,0755543488098;81,2663934426229;84,6626984126984;87,4696969696969;95,5816064257028;"Terrestre"
"TURPHI";2019;"JUV";"Court";59,0223214285714;62,4327731092435;64,4734177215192;66,4822429906542;76,1974789915964;"Terrestre"
"AEGCAU";2020;"JUV";"Court";7,00760869565217;7,38667856080883;7,73333333333333;8,0539438245479;8,56787032934574;"Terrestre"
"CETCET";2020;"JUV";"Court";11,5431436699858;12,5842902711324;13,4099173553719;14,1001276624336;15,4060995279308;"Terrestre"
"ERIRUB";2020;"JUV";"Court";14,5019517102616;15,5675675675675;16,2627005870841;17,0813793103449;18,75274937295;"Terrestre"
"FRICOE";2020;"JUV";"Court";17,535;19,425;20,1967213114755;21,28;22,46005398773;"Terrestre"
"PAPALU";2020;"JUV";"Court";9,10823170731707;10,0806451612903;10,4420731707317;10,8395348837209;11,57470703125;"Terrestre"
"PARCAE";2020;"JUV";"Court";9,24895038167939;10,0391604010025;10,4379562043796;10,9262692354295;11,865526184227;"Terrestre"
"PARMAJ";2020;"JUV";"Court";14,7811900456385;16;16,6192307692308;17,3032258064516;19,0415335463259;"Terrestre"
"PASDOM";2020;"JUV";"Court";23,1797787144363;24,6666666666667;25,948051948052;26,7713310580205;27,8510544361467;"Terrestre"
"PHYCOL";2020;"JUV";"Court";6,24227799227799;6,72605042016805;6,97966101694918;7,37288135593224;8,43636363636363;"Terrestre"
"PRUMOD";2020;"JUV";"Court";16;17,2717316196794;17,9622222222222;18,7892045454545;20,8253039722711;"Terrestre"
"PYRULA";2020;"JUV";"Court";18,5540625;18,984375;20,25;21,2625;23,8730732484076;"Terrestre"
"SYLATR";2020;"JUV";"Court";14,6591197183099;16,1103448275862;16,7702702702702;17,6007092198582;19,022304964539;"Terrestre"
"TROTRO";2020;"JUV";"Court";7,66787935468786;8,53333333333333;8,89263157894737;9,40206185567007;10,5837525773196;"Terrestre"
"TURMER";2020;"JUV";"Court";73,4998548199768;79,6733237638052;83,007874015748;87,3849647744208;93,9457142857143;"Terrestre"
"TURPHI";2020;"JUV";"Court";58,908784273901;62,245421478926;65,4406779661016;68,2681415929203;76,1849762756544;"Terrestre"
"AEGCAU";2021;"JUV";"Court";7,26791505791506;7,60336134453779;7,83644444444444;8,17043478260869;8,74386554621847;"Terrestre"
"CETCET";2021;"JUV";"Court";11,3773026315789;12,4259259259259;13,153125;13,8460317460318;14,8780487804877;"Terrestre"
"ERIRUB";2021;"JUV";"Court";14,4;15,6511304347826;16,2908166969147;16,96614481409;18,7605633802817;"Terrestre"
"FRICOE";2021;"JUV";"Court";18,0091858388486;19,1518683041547;19,7094972067039;20,5604651162791;22,4445079899074;"Terrestre"
"PAPALU";2021;"JUV";"Court";9,48863636363636;10,0053879310345;10,2450633612205;10,4990458015267;11,1076108870968;"Terrestre"
"PARCAE";2021;"JUV";"Court";9,09148554981206;9,80856588662245;10,1932835820896;10,6640625;11,4978053435115;"Terrestre"
"PARMAJ";2021;"JUV";"Court";14,518296642382;15,7624063436564;16,395;17,1148648648649;18,625;"Terrestre"
"PASDOM";2021;"JUV";"Court";23,2332285164499;25,1397260273972;25,8255033557046;26,5;28,6704081632653;"Terrestre"
"PHYCOL";2021;"JUV";"Court";6,24552137376689;6,73300165837481;6,96;7,25;8,5884434345074;"Terrestre"
"PRUMOD";2021;"JUV";"Court";16,4772104055886;17,4363636363636;18,2007142857143;18,868346273292;20,1486328125;"Terrestre"
"PYRULA";2021;"JUV";"Court";18,7903125;20,0946732954545;20,375;21,0519602977668;22,4383720930232;"Terrestre"
"SYLATR";2021;"JUV";"Court";14,4622395833333;15,6778523489933;16,3236111111111;17,1043103448276;18,886484929078;"Terrestre"
"TROTRO";2021;"JUV";"Court";7,76583313411427;8,57872340425532;8,96;9,49894736842106;10,8401215805471;"Terrestre"
